Fecha,Concepto,Cargos,,,,
01/11/16,ANTERIOR FATURA SERVICIOS,"19,488.00",,,,
03/11/16,ANTERIOR FATURA SERVICIOS,"1,160.00",,,,
04/11/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
04/11/16,ANTERIOR FATURA SERVICIOS,"1,716.80",,,,
07/11/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
07/11/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
07/11/16,ANTERIOR FATURA SERVICIOS,"15,961.51",,,,
07/11/16,ANTERIOR FATURA SERVICIOS,"2,250.40",,,,
07/11/16,ANTERIOR FATURA SERVICIOS,754.00,,,,
07/11/16,ANTERIOR FATURA SERVICIOS,"7,377.60",,,,
08/11/16,ANTERIOR FATURA SERVICIOS,"2,074.47",,,,
08/11/16,ANTERIOR FATURA SERVICIOS,"6,235.00",,,,
08/11/16,ANTERIOR FATURA SERVICIOS,"2,436.00",,,,
08/11/16,ANTERIOR FATURA SERVICIOS,"2,899.44",,,,
08/11/16,ANTERIOR FATURA SERVICIOS,"3,132.00",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"4,060.00",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"12,267.00",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"1,566.00",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"5,695.60",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
09/11/16,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"2,041.60",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"4,745.91",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"7,646.40",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"1,654.94",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"3,490.64",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"8,746.40",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"8,897.20",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"32,294.40",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"1,914.00",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,923.36,,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"8,913.60",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"7,609.60",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"4,373.20",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"13,866.14",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"4,314.04",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"1,933.51",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"8,880.96",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"9,301.41",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"2,258.73",,,,
10/11/16,ANTERIOR FATURA SERVICIOS,"4,605.20",,,,
11/11/16,ANTERIOR FATURA SERVICIOS,"9,442.40",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"3,879.04",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"6,942.60",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"1,774.80",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"26,227.60",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"1,612.40",,,,
14/11/16,ANTERIOR FATURA SERVICIOS,"23,963.28",,,,
16/11/16,ANTERIOR FACTURA VENTAS,"1,937.20",,,,
16/11/16,ANTERIOR FATURA SERVICIOS,"7,445.11",,,,
16/11/16,ANTERIOR FATURA SERVICIOS,"2,250.40",,,,
16/11/16,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
16/11/16,ANTERIOR FACTURA VENTAS,487.20,,,,
16/11/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
16/11/16,ANTERIOR FATURA SERVICIOS,"7,377.60",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"11,020.00",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"1,972.00",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"3,944.00",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"6,235.00",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"23,130.98",,,,
22/11/16,ANTERIOR FATURA SERVICIOS,"18,567.88",,,,
23/11/16,ANTERIOR FATURA SERVICIOS,351.84,,,,
23/11/16,ANTERIOR FATURA SERVICIOS,"10,846.00",,,,
23/11/16,ANTERIOR FATURA SERVICIOS,"1,388.52",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"9,641.18",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"14,340.83",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,430.15,,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"4,258.25",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"7,822.11",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"6,980.73",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"2,088.00",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"4,213.12",,,,
24/11/16,ANTERIOR FATURA SERVICIOS,"6,294.43",,,,
25/11/16,ANTERIOR FATURA SERVICIOS,"3,294.40",,,,
25/11/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
25/11/16,ANTERIOR FATURA SERVICIOS,"1,529.99",,,,
25/11/16,ANTERIOR FATURA SERVICIOS,"132,940.64",,,,
28/11/16,ANTERIOR FATURA SERVICIOS,"3,224.80",,,,
28/11/16,ANTERIOR FATURA SERVICIOS,"4,500.00",,,,
29/11/16,ANTERIOR FATURA SERVICIOS,870.00,,,,
29/11/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
29/11/16,ANTERIOR FATURA SERVICIOS,"15,080.00",,,,
30/11/16,ANTERIOR FATURA SERVICIOS,"8,197.37",,,,
30/11/16,ANTERIOR FATURA SERVICIOS,"25,595.05",,,,
30/11/16,ANTERIOR FACTURA VENTAS,"2,227.20",,,,
01/12/16,ANTERIOR FATURA SERVICIOS,"4,060.00",,,,
02/12/16,ANTERIOR FATURA SERVICIOS,"10,805.40",,,,
02/12/16,ANTERIOR FATURA SERVICIOS,661.75,,,,
03/12/16,ANTERIOR FATURA SERVICIOS,"7,540.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"4,060.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"4,605.20",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"5,608.60",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"12,731.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"14,152.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"1,799.82",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"4,060.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
05/12/16,ANTERIOR FATURA SERVICIOS,"3,248.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"48,663.16",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"2,042.23",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"27,283.20",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"5,916.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"3,804.80",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"5,916.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"1,972.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"1,754.51",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"2,436.00",,,,
06/12/16,ANTERIOR FATURA SERVICIOS,"48,020.52",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"48,087.80",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"17,600.10",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"77,492.64",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"18,280.44",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"83,162.11",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"40,667.28",,,,
07/12/16,ANTERIOR FATURA SERVICIOS,"16,246.96",,,,
13/12/16,ANTERIOR FATURA SERVICIOS,"6,339.63",,,,
13/12/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
14/12/16,ANTERIOR FATURA SERVICIOS,"14,152.00",,,,
14/12/16,ANTERIOR FATURA SERVICIOS,"4,314.04",,,,
14/12/16,ANTERIOR FATURA SERVICIOS,"17,052.00",,,,
14/12/16,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
15/12/16,ANTERIOR FATURA SERVICIOS,"24,940.00",,,,
17/12/16,ANTERIOR FATURA SERVICIOS,"2,074.47",,,,
17/12/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
17/12/16,ANTERIOR FATURA SERVICIOS,"1,125.20",,,,
17/12/16,ANTERIOR FATURA SERVICIOS,"1,508.00",,,,
17/12/16,ANTERIOR FATURA SERVICIOS,"23,130.98",,,,
19/12/16,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
19/12/16,ANTERIOR FATURA SERVICIOS,"19,348.10",,,,
19/12/16,ANTERIOR FATURA SERVICIOS,"6,148.00",,,,
19/12/16,ANTERIOR FACTURA VENTAS,"1,844.85",,,,
19/12/16,ANTERIOR FACTURA VENTAS,487.20,,,,
19/12/16,ANTERIOR FACTURA VENTAS,"6,162.50",,,,
19/12/16,ANTERIOR FACTURA VENTAS,"161,113.42",,,,
19/12/16,ANTERIOR FATURA SERVICIOS,"3,132.00",,,,
19/12/16,ANTERIOR FATURA SERVICIOS,"2,035.80",,,,
19/12/16,ANTERIOR FACTURA VENTAS,"3,224.22",,,,
20/12/16,ANTERIOR FATURA SERVICIOS,"3,899.92",,,,
20/12/16,ANTERIOR FACTURA VENTAS,"5,104.00",,,,
20/12/16,ANTERIOR FACTURA VENTAS,487.20,,,,
20/12/16,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
20/12/16,ANTERIOR FATURA SERVICIOS,371.18,,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"18,023.69",,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"1,612.40",,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"5,695.60",,,,
21/12/16,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
22/12/16,ANTERIOR FATURA SERVICIOS,"6,693.20",,,,
22/12/16,ANTERIOR FATURA SERVICIOS,"4,649.28",,,,
23/12/16,ANTERIOR FATURA SERVICIOS,"7,377.60",,,,
28/12/16,ANTERIOR FATURA SERVICIOS,"2,494.00",,,,
28/12/16,ANTERIOR FACTURA VENTAS,"120,745.55",,,,
28/12/16,ANTERIOR FATURA SERVICIOS,"89,644.80",,,,
,,,,,,
,,,,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"6,670.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"18,946.28",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"15,924.48",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,853.60",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"30,582.24",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"4,002.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"1,176.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,556.80,,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"1,044.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"1,518.44",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,099.99",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,871.00",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"27,888.72",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"2,575.20",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,703.68,,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"8,420.44",,,,
16/07/15,ANTERIOR FATURA SERVICIOS,"1,206.40",,,,
22/07/15,ANTERIOR FATURA SERVICIOS,"3,016.00",,,,
22/07/15,ANTERIOR FATURA SERVICIOS,"2,544.58",,,,
23/07/15,ANTERIOR FATURA SERVICIOS,"2,876.80",,,,
23/07/15,ANTERIOR FATURA SERVICIOS,"7,192.00",,,,
23/07/15,ANTERIOR FATURA SERVICIOS,"1,484.80",,,,
23/07/15,ANTERIOR FATURA SERVICIOS,"1,438.40",,,,
23/07/15,ANTERIOR FATURA SERVICIOS,"1,519.60",,,,
24/07/15,ANTERIOR FATURA SERVICIOS,"1,751.60",,,,
24/07/15,ANTERIOR FATURA SERVICIOS,"2,610.00",,,,
24/07/15,ANTERIOR FATURA SERVICIOS,"1,044.00",,,,
24/07/15,ANTERIOR FATURA SERVICIOS,"15,924.48",,,,
24/07/15,ANTERIOR FATURA SERVICIOS,"1,102.00",,,,
27/07/15,ANTERIOR FATURA SERVICIOS,"90,016.00",,,,
27/07/15,ANTERIOR FATURA SERVICIOS,"1,641.40",,,,
27/07/15,ANTERIOR FATURA SERVICIOS,"15,590.40",,,,
27/07/15,ANTERIOR FATURA SERVICIOS,"12,910.80",,,,
27/07/15,ANTERIOR FATURA SERVICIOS,"26,080.27",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"1,821.20",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"4,964.80",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"2,726.00",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"6,350.62",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"7,099.20",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"1,345.60",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"2,156.44",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"14,442.00",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"1,458.12",,,,
28/07/15,ANTERIOR FATURA SERVICIOS,"2,291.00",,,,
29/07/15,ANTERIOR FATURA SERVICIOS,"2,000.00",,,,
29/07/15,ANTERIOR FATURA SERVICIOS,"1,977.80",,,,
31/07/15,ANTERIOR FATURA SERVICIOS,"1,113.60",,,,
31/07/15,ANTERIOR FATURA SERVICIOS,"1,508.00",,,,
31/07/15,ANTERIOR FATURA SERVICIOS,"18,618.00",,,,
31/07/15,ANTERIOR FATURA SERVICIOS,417.60,,,,
31/07/15,ANTERIOR FATURA SERVICIOS,"6,592.10",,,,
03/08/15,ANTERIOR FATURA SERVICIOS,638.00,,,,
03/08/15,ANTERIOR FATURA SERVICIOS,"6,960.00",,,,
03/08/15,ANTERIOR FATURA SERVICIOS,"3,778.12",,,,
03/08/15,ANTERIOR FATURA SERVICIOS,"4,974.08",,,,
03/08/15,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
03/08/15,ANTERIOR FATURA SERVICIOS,"98,600.00",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"10,092.00",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"1,218.00",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"1,914.00",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"6,820.80",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"12,480.44",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"6,148.00",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"12,232.90",,,,
04/08/15,ANTERIOR FATURA SERVICIOS,"30,582.24",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"1,682.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"24,684.80",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"13,190.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"11,251.68",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"23,585.15",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"6,728.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"7,233.76",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"10,229.99",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"1,720.28",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"2,204.00",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"3,010.57",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"2,035.80",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"9,451.68",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"11,321.60",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"6,646.80",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"12,110.40",,,,
06/08/15,ANTERIOR FATURA SERVICIOS,"16,124.00",,,,
07/08/15,ANTERIOR FATURA SERVICIOS,169.00,,,,
07/08/15,ANTERIOR FATURA SERVICIOS,"4,640.00",,,,
07/08/15,ANTERIOR FATURA SERVICIOS,"20,416.00",,,,
08/08/15,ANTERIOR FATURA SERVICIOS,"1,218.00",,,,
10/08/15,ANTERIOR FATURA SERVICIOS,"2,681.92",,,,
10/08/15,ANTERIOR FATURA SERVICIOS,"1,020.80",,,,
10/08/15,ANTERIOR FATURA SERVICIOS,"2,370.26",,,,
11/08/15,ANTERIOR FATURA SERVICIOS,"3,278.16",,,,
11/08/15,ANTERIOR FATURA SERVICIOS,"5,713.00",,,,
11/08/15,ANTERIOR FATURA SERVICIOS,548.68,,,,
11/08/15,ANTERIOR FATURA SERVICIOS,916.40,,,,
11/08/15,ANTERIOR FATURA SERVICIOS,"1,010.36",,,,
11/08/15,ANTERIOR FATURA SERVICIOS,"1,948.80",,,,
12/08/15,ANTERIOR FATURA SERVICIOS,828.24,,,,
12/08/15,ANTERIOR FATURA SERVICIOS,"1,914.00",,,,
12/08/15,ANTERIOR FATURA SERVICIOS,"4,640.00",,,,
12/08/15,ANTERIOR FATURA SERVICIOS,"4,083.20",,,,
12/08/15,ANTERIOR FATURA SERVICIOS,"3,824.52",,,,
13/08/15,ANTERIOR FATURA SERVICIOS,"18,349.34",,,,
13/08/15,ANTERIOR FATURA SERVICIOS,"1,798.00",,,,
13/08/15,ANTERIOR FATURA SERVICIOS,"1,670.40",,,,
13/08/15,ANTERIOR FATURA SERVICIOS,"3,514.80",,,,
13/08/15,ANTERIOR FATURA SERVICIOS,"1,113.25",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"5,394.00",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"11,368.00",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"2,436.00",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"11,368.00",,,,
14/08/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
17/08/15,ANTERIOR FATURA SERVICIOS,"11,251.68",,,,
17/08/15,ANTERIOR FATURA SERVICIOS,"1,977.80",,,,
17/08/15,ANTERIOR FATURA SERVICIOS,"11,611.60",,,,
17/08/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
17/08/15,ANTERIOR FATURA SERVICIOS,772.56,,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"5,206.08",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"15,924.48",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"27,482.72",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"3,278.16",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"13,282.00",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,487.66,,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"4,814.00",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"4,814.00",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"2,378.00",,,,
18/08/15,ANTERIOR FATURA SERVICIOS,"6,670.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"1,690.12",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"258,100.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"68,826.66",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,725.00,,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"5,206.08",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"4,408.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,445.44,,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"258,100.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"3,770.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"1,245.06",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"2,023.04",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"2,427.65",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"4,988.00",,,,
19/08/15,ANTERIOR FATURA SERVICIOS,"172,066.66",,,,
20/08/15,ANTERIOR FATURA SERVICIOS,928.00,,,,
20/08/15,ANTERIOR FATURA SERVICIOS,"29,928.00",,,,
20/08/15,ANTERIOR FATURA SERVICIOS,"27,700.80",,,,
20/08/15,ANTERIOR FATURA SERVICIOS,"16,098.48",,,,
20/08/15,ANTERIOR FATURA SERVICIOS,"8,630.40",,,,
20/08/15,ANTERIOR FATURA SERVICIOS,"6,820.80",,,,
21/08/15,ANTERIOR FATURA SERVICIOS,"98,600.00",,,,
21/08/15,ANTERIOR FATURA SERVICIOS,"1,641.50",,,,
21/08/15,ANTERIOR FATURA SERVICIOS,"11,460.80",,,,
21/08/15,ANTERIOR FATURA SERVICIOS,"13,804.00",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"1,809.60",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"22,759.20",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"13,746.00",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"1,821.20",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"2,869.38",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"1,988.00",,,,
24/08/15,ANTERIOR FATURA SERVICIOS,"4,692.20",,,,
25/08/15,ANTERIOR FATURA SERVICIOS,"1,542.80",,,,
25/08/15,ANTERIOR FATURA SERVICIOS,487.66,,,,
25/08/15,ANTERIOR FATURA SERVICIOS,"2,840.00",,,,
25/08/15,ANTERIOR FATURA SERVICIOS,696.00,,,,
25/08/15,ANTERIOR FATURA SERVICIOS,"76,560.00",,,,
25/08/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
26/08/15,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
26/08/15,ANTERIOR FATURA SERVICIOS,"6,728.00",,,,
26/08/15,ANTERIOR FATURA SERVICIOS,222.72,,,,
26/08/15,ANTERIOR FATURA SERVICIOS,"12,412.00",,,,
26/08/15,ANTERIOR FATURA SERVICIOS,"3,548.44",,,,
26/08/15,ANTERIOR FATURA SERVICIOS,"3,108.80",,,,
27/08/15,ANTERIOR FATURA SERVICIOS,180.00,,,,
27/08/15,ANTERIOR FATURA SERVICIOS,"1,473.20",,,,
27/08/15,ANTERIOR FATURA SERVICIOS,"1,682.00",,,,
27/08/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
27/08/15,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
28/08/15,ANTERIOR FATURA SERVICIOS,"18,560.00",,,,
28/08/15,ANTERIOR FATURA SERVICIOS,519.68,,,,
28/08/15,ANTERIOR FATURA SERVICIOS,"17,400.00",,,,
28/08/15,ANTERIOR FATURA SERVICIOS,"3,074.00",,,,
28/08/15,ANTERIOR FATURA SERVICIOS,"58,000.00",,,,
31/08/15,ANTERIOR FATURA SERVICIOS,"2,691.20",,,,
31/08/15,ANTERIOR FATURA SERVICIOS,"41,760.00",,,,
31/08/15,ANTERIOR FATURA SERVICIOS,"3,190.00",,,,
01/09/15,ANTERIOR FATURA SERVICIOS,"14,152.00",,,,
02/09/15,ANTERIOR FATURA SERVICIOS,"4,582.00",,,,
02/09/15,ANTERIOR FATURA SERVICIOS,"1,113.60",,,,
03/09/15,ANTERIOR FATURA SERVICIOS,"3,480.00",,,,
03/09/15,ANTERIOR FATURA SERVICIOS,729.06,,,,
03/09/15,ANTERIOR FATURA SERVICIOS,"15,624.99",,,,
03/09/15,ANTERIOR FATURA SERVICIOS,"2,093.80",,,,
03/09/15,ANTERIOR FATURA SERVICIOS,417.95,,,,
03/09/15,ANTERIOR FATURA SERVICIOS,"22,144.40",,,,
05/09/15,ANTERIOR FATURA SERVICIOS,"1,403.60",,,,
05/09/15,ANTERIOR FATURA SERVICIOS,"1,925.60",,,,
05/09/15,ANTERIOR FATURA SERVICIOS,"27,840.00",,,,
05/09/15,ANTERIOR FATURA SERVICIOS,918.33,,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"8,153.96",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"6,820.80",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"16,124.00",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"5,585.40",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"13,692.00",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"5,297.95",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,364.24,,,,
07/09/15,ANTERIOR FATURA SERVICIOS,208.80,,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"10,280.00",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"23,285.00",,,,
07/09/15,ANTERIOR FATURA SERVICIOS,"27,700.80",,,,
08/09/15,ANTERIOR FATURA SERVICIOS,"3,863.96",,,,
08/09/15,ANTERIOR FATURA SERVICIOS,"3,100.00",,,,
08/09/15,ANTERIOR FATURA SERVICIOS,"21,274.40",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"63,220.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"9,570.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"21,829.68",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"24,476.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"3,074.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"6,264.00",,,,
09/09/15,ANTERIOR FATURA SERVICIOS,"1,600.80",,,,
10/09/15,ANTERIOR FATURA SERVICIOS,"2,800.24",,,,
10/09/15,ANTERIOR FATURA SERVICIOS,"12,883.67",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,436.97,,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"4,148.66",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"8,001.68",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"16,240.00",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"9,628.00",,,,
