Region,State,Order Date,Order_Year,Order_Month,Order_Day,Customer Segment,Product Category,Sales
West,Idaho,2012-12-08,2012,12,8,Corporate,Office Supplies,3390.51
East,MA,2012-12-09,2012,12,9,Corporate,Furniture,26.5
Central,Illinois,2012-12-09,2012,12,9,Consumer,Technology,64.0305
Central,Michigan,2012-12-09,2012,12,9,Home Office,Office Supplies,209.02
Central,Wisconsin,2012-12-09,2012,12,9,Home Office,Office Supplies,204.99
West,Utah,2012-12-09,2012,12,9,Consumer,Technology,1582.47
Central,Indiana,2012-12-10,2012,12,10,Small Business,Office Supplies,258.19
West,Colorado,2012-12-10,2012,12,10,Home Office,Furniture,2665.64
East,Ohio,2012-12-10,2012,12,10,Small Business,Office Supplies,47.55
South,Florida,2012-12-11,2012,12,11,Corporate,Furniture,593.21
South,Virginia,2012-12-11,2012,12,11,Small Business,Furniture,560.39
East,New York,2012-12-11,2012,12,11,Corporate,Office Supplies,222.65
South,Florida,2012-12-11,2012,12,11,Corporate,Office Supplies,89.23
Central,Minnesota,2012-12-11,2012,12,11,Home Office,Office Supplies,334.71
South,Virginia,2012-12-11,2012,12,11,Small Business,Technology,7062.616
South,Florida,2012-12-11,2012,12,11,Corporate,Furniture,565.91
Central,Oklahoma,2012-12-12,2012,12,12,Consumer,Technology,842.6135
Central,Kansas,2012-12-12,2012,12,12,Corporate,Furniture,15897.01
South,North Carolina,2012-12-12,2012,12,12,Corporate,Office Supplies,203.53
Central,Texas,2012-12-12,2012,12,12,Corporate,Technology,14475.74
Central,Texas,2012-12-12,2012,12,12,Corporate,Technology,306.6205
Central,Oklahoma,2012-12-12,2012,12,12,Consumer,Furniture,302.91
Central,Kansas,2012-12-12,2012,12,12,Consumer,Furniture,5572.92
Central,Kansas,2012-12-12,2012,12,12,Corporate,Furniture,10338.93
Central,Nebraska,2012-12-12,2012,12,12,Corporate,Office Supplies,270.73
Central,Kansas,2012-12-12,2012,12,12,Corporate,Office Supplies,72.08
Central,Texas,2012-12-12,2012,12,12,Corporate,Office Supplies,857.84
Central,Texas,2012-12-12,2012,12,12,Corporate,Office Supplies,1072.36
Central,Kansas,2012-12-12,2012,12,12,Corporate,Technology,1265.293
Central,Wisconsin,2012-12-13,2012,12,13,Small Business,Office Supplies,118.56
Central,Wisconsin,2012-12-13,2012,12,13,Small Business,Office Supplies,2145.05
West,California,2012-12-13,2012,12,13,Home Office,Furniture,13255.93
Central,Indiana,2012-12-14,2012,12,14,Consumer,Office Supplies,216.33
East,Maine,2012-12-14,2012,12,14,Consumer,Office Supplies,2169.49
Central,Minnesota,2012-12-14,2012,12,14,Consumer,Furniture,4411.5
East,West Virginia,2012-12-14,2012,12,14,Corporate,Furniture,114.73
South,Florida,2012-12-14,2012,12,14,Consumer,Office Supplies,40.75
South,Florida,2012-12-14,2012,12,14,Consumer,Office Supplies,424.09
Central,Texas,2012-12-14,2012,12,14,Small Business,Furniture,302.36
Central,Indiana,2012-12-14,2012,12,14,Consumer,Office Supplies,590.43
South,North Carolina,2012-12-14,2012,12,14,Corporate,Office Supplies,849.46
South,Kentucky,2012-12-15,2012,12,15,Home Office,Technology,927.9875
South,Kentucky,2012-12-15,2012,12,15,Home Office,Office Supplies,43.46
South,Virginia,2012-12-16,2012,12,16,Small Business,Office Supplies,79.19
West,California,2012-12-16,2012,12,16,Consumer,Furniture,2277.67
South,Virginia,2012-12-16,2012,12,16,Small Business,Furniture,922.39
South,Florida,2012-12-16,2012,12,16,Corporate,Office Supplies,78.72
West,California,2012-12-16,2012,12,16,Consumer,Furniture,3585.91
Central,MO,2012-12-16,2012,12,16,Corporate,Technology,1601.32
Central,Illinois,2012-12-16,2012,12,16,Small Business,Office Supplies,778.38
East,New Jersey,2012-12-17,2012,12,17,Corporate,Office Supplies,39.13
West,California,2012-12-17,2012,12,17,Corporate,Office Supplies,970.47
South,Kentucky,2012-12-17,2012,12,17,Home Office,Office Supplies,71.39
West,Utah,2012-12-18,2012,12,18,Corporate,Furniture,3659.66
South,North Carolina,2012-12-18,2012,12,18,Corporate,Technology,129.18
South,North Carolina,2012-12-18,2012,12,18,Corporate,Office Supplies,1016.26
West,Oregon,2012-12-18,2012,12,18,Consumer,Technology,437.87
Central,Minnesota,2012-12-18,2012,12,18,Home Office,Technology,1064.7865
South,Tennessee,2012-12-18,2012,12,18,Small Business,Technology,1692.28
Central,Minnesota,2012-12-18,2012,12,18,Consumer,Furniture,216.25
Central,MO,2012-12-19,2012,12,19,Consumer,Office Supplies,41.53
West,California,2012-12-19,2012,12,19,Small Business,Technology,83.02
Central,Indiana,2012-12-19,2012,12,19,Consumer,Furniture,145.68
East,Maine,2012-12-19,2012,12,19,Corporate,Furniture,14922.16
East,New Hampshire,2012-12-19,2012,12,19,Corporate,Office Supplies,201.98
East,Connecticut,2012-12-19,2012,12,19,Corporate,Office Supplies,4115.74
West,Colorado,2012-12-19,2012,12,19,Consumer,Technology,1651.07
Central,Indiana,2012-12-19,2012,12,19,Consumer,Technology,1483.44
East,Connecticut,2012-12-20,2012,12,20,Small Business,Furniture,5748.2
West,Washington,2012-12-20,2012,12,20,Consumer,Office Supplies,129.9
West,Washington,2012-12-20,2012,12,20,Consumer,Technology,17274.87
Central,Texas,2012-12-20,2012,12,20,Corporate,Technology,1082.43
West,California,2012-12-20,2012,12,20,Small Business,Technology,6717.9325
East,Maryland,2012-12-20,2012,12,20,Consumer,Office Supplies,2315.11
East,Maryland,2012-12-20,2012,12,20,Consumer,Technology,1264.2305
South,Virginia,2012-12-21,2012,12,21,Corporate,Technology,627.91
South,Virginia,2012-12-21,2012,12,21,Corporate,Office Supplies,46.89
Central,South Dakota,2012-12-21,2012,12,21,Small Business,Office Supplies,2609.53
West,Oregon,2012-12-22,2012,12,22,Small Business,Furniture,6668.856
Central,Indiana,2012-12-22,2012,12,22,Corporate,Office Supplies,639.19
West,Oregon,2012-12-22,2012,12,22,Small Business,Office Supplies,11.51
West,Oregon,2012-12-22,2012,12,22,Small Business,Technology,1120.86
Central,Wisconsin,2012-12-22,2012,12,22,Small Business,Office Supplies,2463.6
Central,Texas,2012-12-22,2012,12,22,Consumer,Office Supplies,200.1
Central,Texas,2012-12-22,2012,12,22,Consumer,Office Supplies,120.54
Central,Wisconsin,2012-12-23,2012,12,23,Small Business,Furniture,383.45
East,Maryland,2012-12-23,2012,12,23,Home Office,Furniture,2811.7
Central,Indiana,2012-12-23,2012,12,23,Corporate,Technology,23255.61
West,Washington,2012-12-24,2012,12,24,Small Business,Office Supplies,281.17
West,Washington,2012-12-24,2012,12,24,Small Business,Office Supplies,194.65
Central,Michigan,2012-12-24,2012,12,24,Corporate,Furniture,1935.1
Central,Indiana,2012-12-25,2012,12,25,Small Business,Furniture,5016.25
West,Colorado,2012-12-25,2012,12,25,Small Business,Technology,1653.607
Central,Indiana,2012-12-25,2012,12,25,Small Business,Office Supplies,365.22
South,Louisiana,2012-12-25,2012,12,25,Small Business,Office Supplies,71.07
South,Florida,2012-12-25,2012,12,25,Consumer,Furniture,2962.96
South,Florida,2012-12-25,2012,12,25,Consumer,Office Supplies,782.93
South,Mississippi,2012-12-25,2012,12,25,Consumer,Office Supplies,651.45
Central,Wisconsin,2012-12-26,2012,12,26,Home Office,Furniture,652.24
East,New York,2012-12-26,2012,12,26,Small Business,Furniture,601.52
East,New York,2012-12-26,2012,12,26,Small Business,Technology,1393.39
South,Virginia,2012-12-26,2012,12,26,Corporate,Furniture,14567.15
West,California,2012-12-27,2012,12,27,Corporate,Office Supplies,222.25
Central,South Dakota,2012-12-27,2012,12,27,Corporate,Furniture,4760.02
Central,South Dakota,2012-12-27,2012,12,27,Corporate,Office Supplies,88.17
West,California,2012-12-27,2012,12,27,Corporate,Technology,388.7135
East,New Hampshire,2012-12-27,2012,12,27,Home Office,Office Supplies,55.27
West,Oregon,2012-12-28,2012,12,28,Small Business,Office Supplies,38.44
East,New York,2012-12-28,2012,12,28,Small Business,Office Supplies,235.98
East,New York,2012-12-28,2012,12,28,Small Business,Technology,16468.55
West,California,2012-12-28,2012,12,28,Corporate,Technology,99.55
West,Oregon,2012-12-28,2012,12,28,Small Business,Technology,266.27
Central,Texas,2012-12-28,2012,12,28,Home Office,Technology,3730.54
East,Rhode Island,2012-12-28,2012,12,28,Small Business,Technology,1285.55
South,Tennessee,2012-12-28,2012,12,28,Small Business,Technology,575.74
East,Connecticut,2012-12-28,2012,12,28,Small Business,Office Supplies,177.67
South,Florida,2012-12-29,2012,12,29,Small Business,Technology,5433.0895
South,Florida,2012-12-29,2012,12,29,Small Business,Office Supplies,133.94
East,New York,2012-12-30,2012,12,30,Corporate,Office Supplies,45.18
East,New York,2012-12-30,2012,12,30,Corporate,Office Supplies,1420.89
East,New York,2012-12-30,2012,12,30,Corporate,Technology,27820.34
East,New York,2012-12-31,2012,12,31,Consumer,Technology,8216.593
East,New York,2012-12-31,2012,12,31,Consumer,Furniture,200.57
East,New York,2012-12-31,2012,12,31,Consumer,Office Supplies,130.36
South,Florida,2013-01-01,2013,1,1,Corporate,Furniture,447.09
West,California,2013-01-01,2013,1,1,Small Business,Office Supplies,294.13
South,Florida,2013-01-01,2013,1,1,Consumer,Technology,1193.1
South,Florida,2013-01-01,2013,1,1,Corporate,Office Supplies,161.77
South,Florida,2013-01-01,2013,1,1,Corporate,Technology,4192.88
Central,Oklahoma,2013-01-02,2013,1,2,Home Office,Furniture,70.25
South,North Carolina,2013-01-02,2013,1,2,Small Business,Technology,756.7295
East,Delaware,2013-01-02,2013,1,2,Consumer,Office Supplies,740.2
South,North Carolina,2013-01-02,2013,1,2,Small Business,Office Supplies,3676.96
Central,Minnesota,2013-01-02,2013,1,2,Corporate,Office Supplies,11103.75
East,Delaware,2013-01-02,2013,1,2,Consumer,Technology,1288.7785
South,Florida,2013-01-03,2013,1,3,Consumer,Office Supplies,1011.67
South,Florida,2013-01-03,2013,1,3,Consumer,Office Supplies,128.52
East,Connecticut,2013-01-03,2013,1,3,Small Business,Office Supplies,1216.5
Central,Texas,2013-01-03,2013,1,3,Consumer,Technology,294.48
West,Oregon,2013-01-03,2013,1,3,Consumer,Furniture,28389.14
South,Florida,2013-01-03,2013,1,3,Consumer,Office Supplies,287.61
South,Florida,2013-01-03,2013,1,3,Consumer,Technology,277.42
South,Florida,2013-01-03,2013,1,3,Consumer,Office Supplies,1767.88
South,Florida,2013-01-03,2013,1,3,Consumer,Office Supplies,178.13
East,West Virginia,2013-01-04,2013,1,4,Home Office,Technology,2249.05
East,West Virginia,2013-01-04,2013,1,4,Home Office,Office Supplies,4813.67
Central,MO,2013-01-04,2013,1,4,Home Office,Office Supplies,876.75
Central,Iowa,2013-01-05,2013,1,5,Home Office,Furniture,702.79
East,Ohio,2013-01-05,2013,1,5,Consumer,Office Supplies,111.48
Central,Iowa,2013-01-05,2013,1,5,Home Office,Office Supplies,712.64
Central,Kansas,2013-01-05,2013,1,5,Small Business,Office Supplies,49.55
East,Ohio,2013-01-05,2013,1,5,Consumer,Technology,2322.812
Central,Kansas,2013-01-05,2013,1,5,Small Business,Technology,606.56
South,Florida,2013-01-06,2013,1,6,Small Business,Furniture,480.13
West,California,2013-01-06,2013,1,6,Small Business,Furniture,181.15
South,Florida,2013-01-06,2013,1,6,Small Business,Office Supplies,113.8
Central,North Dakota,2013-01-07,2013,1,7,Home Office,Furniture,6982.87
Central,North Dakota,2013-01-07,2013,1,7,Home Office,Office Supplies,147.16
Central,North Dakota,2013-01-07,2013,1,7,Home Office,Office Supplies,50.07
West,California,2013-01-07,2013,1,7,Consumer,Office Supplies,106.2
East,Maine,2013-01-07,2013,1,7,Home Office,Office Supplies,116.38
West,California,2013-01-07,2013,1,7,Corporate,Office Supplies,159.41
West,California,2013-01-08,2013,1,8,Corporate,Technology,478.27
East,Delaware,2013-01-08,2013,1,8,Consumer,Office Supplies,88.61
South,Georgia,2013-01-08,2013,1,8,Home Office,Office Supplies,287.75
East,Ohio,2013-01-08,2013,1,8,Corporate,Technology,436.4835
South,Florida,2013-01-09,2013,1,9,Consumer,Technology,16172.44
West,California,2013-01-09,2013,1,9,Corporate,Technology,29884.6
East,New York,2013-01-10,2013,1,10,Corporate,Furniture,21390.44
East,New York,2013-01-10,2013,1,10,Corporate,Office Supplies,112.59
West,Oregon,2013-01-10,2013,1,10,Corporate,Technology,827.27
East,New York,2013-01-10,2013,1,10,Corporate,Furniture,1091.47
Central,Texas,2013-01-10,2013,1,10,Home Office,Office Supplies,111.66
Central,Iowa,2013-01-10,2013,1,10,Small Business,Technology,162.25
West,California,2013-01-10,2013,1,10,Small Business,Office Supplies,158.79
West,California,2013-01-10,2013,1,10,Small Business,Office Supplies,79.06
Central,Texas,2013-01-10,2013,1,10,Home Office,Technology,231.95
East,New York,2013-01-10,2013,1,10,Corporate,Office Supplies,169.75
East,New Jersey,2013-01-11,2013,1,11,Small Business,Furniture,647.27
West,Washington,2013-01-11,2013,1,11,Small Business,Furniture,1276.73
East,MA,2013-01-11,2013,1,11,Small Business,Office Supplies,2138.63
West,Washington,2013-01-11,2013,1,11,Small Business,Office Supplies,1767.47
West,California,2013-01-11,2013,1,11,Small Business,Furniture,1940.32
West,Washington,2013-01-11,2013,1,11,Small Business,Office Supplies,2164.07
East,New York,2013-01-11,2013,1,11,Home Office,Office Supplies,360.7
East,MA,2013-01-11,2013,1,11,Small Business,Technology,25312.0
East,Maine,2013-01-11,2013,1,11,Small Business,Technology,1597.02
West,Oregon,2013-01-12,2013,1,12,Home Office,Office Supplies,1057.06
East,Vermont,2013-01-12,2013,1,12,Consumer,Furniture,224.744
West,Washington,2013-01-12,2013,1,12,Consumer,Office Supplies,199.76
East,Pennsylvania,2013-01-12,2013,1,12,Small Business,Furniture,857.32
East,Pennsylvania,2013-01-12,2013,1,12,Small Business,Office Supplies,8.87
East,Vermont,2013-01-13,2013,1,13,Home Office,Office Supplies,314.26
East,New Jersey,2013-01-13,2013,1,13,Small Business,Office Supplies,140.72
West,California,2013-01-13,2013,1,13,Small Business,Office Supplies,8038.08
Central,Texas,2013-01-13,2013,1,13,Home Office,Office Supplies,981.9
East,Maine,2013-01-14,2013,1,14,Small Business,Furniture,5332.42
East,New Hampshire,2013-01-14,2013,1,14,Small Business,Furniture,2328.62
West,Colorado,2013-01-14,2013,1,14,Consumer,Office Supplies,72.18
Central,Illinois,2013-01-14,2013,1,14,Corporate,Office Supplies,166.76
West,California,2013-01-14,2013,1,14,Corporate,Office Supplies,92.02
West,California,2013-01-14,2013,1,14,Corporate,Office Supplies,473.46
East,Ohio,2013-01-14,2013,1,14,Small Business,Office Supplies,40.31
Central,Michigan,2013-01-14,2013,1,14,Corporate,Technology,6607.92
South,North Carolina,2013-01-14,2013,1,14,Small Business,Office Supplies,210.9
South,South Carolina,2013-01-15,2013,1,15,Home Office,Office Supplies,74.87
East,Pennsylvania,2013-01-15,2013,1,15,Small Business,Office Supplies,1130.79
South,South Carolina,2013-01-15,2013,1,15,Home Office,Technology,3931.318
East,MA,2013-01-15,2013,1,15,Small Business,Technology,77.55
East,Pennsylvania,2013-01-15,2013,1,15,Small Business,Technology,3753.42
Central,MO,2013-01-16,2013,1,16,Corporate,Furniture,770.76
South,Georgia,2013-01-16,2013,1,16,Corporate,Office Supplies,151.05
South,Georgia,2013-01-16,2013,1,16,Corporate,Office Supplies,133.04
Central,Oklahoma,2013-01-16,2013,1,16,Small Business,Office Supplies,33.1
East,Maryland,2013-01-16,2013,1,16,Small Business,Office Supplies,29.19
Central,Oklahoma,2013-01-16,2013,1,16,Small Business,Office Supplies,126.38
Central,Illinois,2013-01-16,2013,1,16,Corporate,Furniture,4684.9
East,MA,2013-01-17,2013,1,17,Small Business,Office Supplies,85.71
West,California,2013-01-17,2013,1,17,Small Business,Office Supplies,576.58
South,Florida,2013-01-17,2013,1,17,Home Office,Office Supplies,223.88
South,Georgia,2013-01-18,2013,1,18,Home Office,Office Supplies,1221.47
West,New Mexico,2013-01-18,2013,1,18,Home Office,Office Supplies,264.78
West,Colorado,2013-01-18,2013,1,18,Home Office,Technology,10380.34
West,California,2013-01-18,2013,1,18,Home Office,Furniture,883.31
South,Georgia,2013-01-18,2013,1,18,Home Office,Furniture,430.33
Central,Minnesota,2013-01-18,2013,1,18,Corporate,Office Supplies,15.0
Central,Minnesota,2013-01-18,2013,1,18,Corporate,Office Supplies,35.48
West,Colorado,2013-01-18,2013,1,18,Home Office,Office Supplies,389.98
West,Colorado,2013-01-18,2013,1,18,Home Office,Office Supplies,854.9
Central,Kansas,2013-01-18,2013,1,18,Small Business,Technology,117.062
South,Tennessee,2013-01-19,2013,1,19,Home Office,Office Supplies,155.51
Central,Michigan,2013-01-20,2013,1,20,Corporate,Office Supplies,468.49
East,Ohio,2013-01-20,2013,1,20,Small Business,Office Supplies,46.42
East,New York,2013-01-20,2013,1,20,Corporate,Technology,1253.89
Central,Michigan,2013-01-20,2013,1,20,Corporate,Furniture,446.53
South,Alabama,2013-01-20,2013,1,20,Corporate,Furniture,864.16
Central,Michigan,2013-01-20,2013,1,20,Corporate,Office Supplies,217.85
Central,Wisconsin,2013-01-20,2013,1,20,Small Business,Office Supplies,154.99
South,Georgia,2013-01-20,2013,1,20,Corporate,Office Supplies,30.37
South,Georgia,2013-01-20,2013,1,20,Corporate,Furniture,1038.99
South,Georgia,2013-01-20,2013,1,20,Corporate,Office Supplies,114.01
Central,North Dakota,2013-01-21,2013,1,21,Home Office,Office Supplies,81.68
Central,Texas,2013-01-22,2013,1,22,Consumer,Furniture,4913.69
Central,Texas,2013-01-22,2013,1,22,Consumer,Office Supplies,464.77
West,California,2013-01-22,2013,1,22,Corporate,Office Supplies,3.41
Central,Texas,2013-01-22,2013,1,22,Home Office,Office Supplies,35.14
Central,Minnesota,2013-01-22,2013,1,22,Small Business,Office Supplies,110.74
Central,Kansas,2013-01-22,2013,1,22,Small Business,Furniture,2722.85
Central,Texas,2013-01-22,2013,1,22,Consumer,Office Supplies,345.19
Central,Kansas,2013-01-22,2013,1,22,Small Business,Office Supplies,851.52
Central,Kansas,2013-01-22,2013,1,22,Small Business,Technology,59.93
West,Oregon,2013-01-23,2013,1,23,Home Office,Technology,4524.907
East,New York,2013-01-23,2013,1,23,Home Office,Office Supplies,280.87
West,California,2013-01-23,2013,1,23,Consumer,Technology,808.673
East,New York,2013-01-24,2013,1,24,Corporate,Technology,2252.262
East,New York,2013-01-24,2013,1,24,Corporate,Furniture,279.01
West,Colorado,2013-01-24,2013,1,24,Home Office,Technology,1325.06
West,Idaho,2013-01-24,2013,1,24,Home Office,Office Supplies,1581.23
South,Florida,2013-01-25,2013,1,25,Consumer,Office Supplies,494.34
East,New Jersey,2013-01-25,2013,1,25,Home Office,Office Supplies,1382.8
Central,Illinois,2013-01-25,2013,1,25,Home Office,Furniture,1584.1
West,Colorado,2013-01-25,2013,1,25,Home Office,Office Supplies,12.41
West,Colorado,2013-01-25,2013,1,25,Home Office,Furniture,3116.47
Central,Illinois,2013-01-25,2013,1,25,Home Office,Office Supplies,9062.73
East,Pennsylvania,2013-01-25,2013,1,25,Corporate,Furniture,15468.216
Central,Illinois,2013-01-26,2013,1,26,Small Business,Office Supplies,324.4
Central,Illinois,2013-01-26,2013,1,26,Small Business,Office Supplies,137.02
East,Ohio,2013-01-26,2013,1,26,Home Office,Office Supplies,840.04
South,Arkansas,2013-01-26,2013,1,26,Consumer,Furniture,487.59
Central,Wisconsin,2013-01-26,2013,1,26,Consumer,Technology,196.12
Central,Michigan,2013-01-27,2013,1,27,Corporate,Office Supplies,5.06
